model,split_scope,target_id,target_formula,target_reduced_formula,target_chemical_system,target_natoms,source_id,source_formula,source_reduced_formula,source_chemical_system,source_natoms,overlap_kind,source_note
MEGNet,train,mb-mp-e-form-131702,Sm3NbO7,Sm3NbO7,Nb-O-Sm,44,mp-779858,Sm12 Nb4 O28,Sm3NbO7,Nb-O-Sm,44,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-109668,Li3MnV(PO4)3,Li3MnV(PO4)3,Li-Mn-O-P-V,80,mp-779876,Li12 Mn4 V4 P12 O48,Li3MnV(PO4)3,Li-Mn-O-P-V,80,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-099674,LiMn4(BO3)4,LiMn4(BO3)4,B-Li-Mn-O,21,mp-780026,Li1 Mn4 B4 O12,LiMn4(BO3)4,B-Li-Mn-O,21,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-092676,Li3Cr3FeO8,Li3Cr3FeO8,Cr-Fe-Li-O,15,mp-780020,Li3 Cr3 Fe1 O8,Li3Cr3FeO8,Cr-Fe-Li-O,15,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-091687,Li6FeO4F,Li6FeO4F,F-Fe-Li-O,24,mp-779924,Li12 Fe2 O8 F2,Li6FeO4F,F-Fe-Li-O,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-101622,LiV2P4(HO8)2,LiV2P4(HO8)2,H-Li-O-P-V,50,mp-779938,Li2 V4 P8 H4 O32,LiV2P4(HO8)2,H-Li-O-P-V,50,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-085706,Mn2O3F,Mn2O3F,F-Mn-O,24,mp-780038,Mn8 O12 F4,Mn2O3F,F-Mn-O,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-059816,Na2Ni2O3,Na2Ni2O3,Na-Ni-O,14,mp-779951,Na4 Ni4 O6,Na2Ni2O3,Na-Ni-O,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-093653,Li4FeO3F,Li4FeO3F,F-Fe-Li-O,18,mp-780047,Li8 Fe2 O6 F2,Li4FeO3F,F-Fe-Li-O,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-089684,Li8WO6,Li8WO6,Li-O-W,15,mp-780046,Li8 W1 O6,Li8WO6,Li-O-W,15,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-095686,Li8Mn(O2F)2,Li8Mn(O2F)2,F-Li-Mn-O,15,mp-780086,Li8 Mn1 O4 F2,Li8Mn(O2F)2,F-Li-Mn-O,15,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-087712,Li4Cr3(FeO4)3,Li4Cr3(FeO4)3,Cr-Fe-Li-O,22,mp-780090,Li4 Cr3 Fe3 O12,Li4Cr3(FeO4)3,Cr-Fe-Li-O,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-101626,LiMnP2HO7,LiMnP2HO7,H-Li-Mn-O-P,48,mp-780113,Li4 Mn4 P8 H4 O28,LiMnP2HO7,H-Li-Mn-O-P,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-088705,Li6Mn5O12,Li6Mn5O12,Li-Mn-O,46,mp-780141,Li12 Mn10 O24,Li6Mn5O12,Li-Mn-O,46,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-065781,Li5(NiO2)4,Li5(NiO2)4,Li-Ni-O,68,mp-780142,Li20 Ni16 O32,Li5(NiO2)4,Li-Ni-O,68,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-103646,Li2Mn3(BO3)3,Li2Mn3(BO3)3,B-Li-Mn-O,34,mp-780149,Li4 Mn6 B6 O18,Li2Mn3(BO3)3,B-Li-Mn-O,34,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-104645,Li5Mn6(BO3)6,Li5Mn6(BO3)6,B-Li-Mn-O,35,mp-780156,Li5 Mn6 B6 O18,Li5Mn6(BO3)6,B-Li-Mn-O,35,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-095687,LiCr2P3O13,LiCr2P3O13,Cr-Li-O-P,38,mp-780125,Li2 Cr4 P6 O26,LiCr2P3O13,Cr-Li-O-P,38,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-112689,Li8TiMn3(PO4)6,Li8TiMn3(PO4)6,Li-Mn-O-P-Ti,42,mp-780178,Li8 Ti1 Mn3 P6 O24,Li8TiMn3(PO4)6,Li-Mn-O-P-Ti,42,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-074735,Li5(CoO2)4,Li5(CoO2)4,Co-Li-O,34,mp-780140,Li10 Co8 O16,Li5(CoO2)4,Co-Li-O,34,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-119698,Li9Fe3(OF7)2,Li9Fe3(OF7)2,F-Fe-Li-O,28,mp-780155,Li9 Fe3 O2 F14,Li9Fe3(OF7)2,F-Fe-Li-O,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-090709,Li2VP4(HO2)8,Li2VP4(HO2)8,H-Li-O-P-V,31,mp-780332,Li2 V1 P4 H8 O16,Li2VP4(HO2)8,H-Li-O-P-V,31,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-115680,V6O5F19,V6O5F19,F-O-V,30,mp-780444,V6 O5 F19,V6O5F19,F-O-V,30,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-125695,La2P4O13,La2P4O13,La-O-P,76,mp-780361,La8 P16 O52,La2P4O13,La-O-P,76,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-101633,LiV2P4(HO8)2,LiV2P4(HO8)2,H-Li-O-P-V,75,mp-780479,Li3 V6 P12 H6 O48,LiV2P4(HO8)2,H-Li-O-P-V,75,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-112692,Mn12O5F19,Mn12O5F19,F-Mn-O,36,mp-780507,Mn12 O5 F19,Mn12O5F19,F-Mn-O,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-097659,LiCr3P3(HO6)2,LiCr3P3(HO6)2,Cr-H-Li-O-P,42,mp-780498,Li2 Cr6 P6 H4 O24,LiCr3P3(HO6)2,Cr-H-Li-O-P,42,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-090711,Li2MnCr3O8,Li2MnCr3O8,Cr-Li-Mn-O,14,mp-780543,Li2 Mn1 Cr3 O8,Li2MnCr3O8,Cr-Li-Mn-O,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-126680,LiVF4,LiVF4,F-Li-V,12,mp-780539,Li2 V2 F8,LiVF4,F-Li-V,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-102650,LiMnP2HO7,LiMnP2HO7,H-Li-Mn-O-P,24,mp-780584,Li2 Mn2 P4 H2 O14,LiMnP2HO7,H-Li-Mn-O-P,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-111669,V2O3F,V2O3F,F-O-V,24,mp-780649,V8 O12 F4,V2O3F,F-O-V,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-108666,LiMnPO4,LiMnPO4,Li-Mn-O-P,28,mp-780646,Li4 Mn4 P4 O16,LiMnPO4,Li-Mn-O-P,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-090713,Co3OF5,Co3OF5,Co-F-O,18,mp-780745,Co6 O2 F10,Co3OF5,Co-F-O,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-096673,LiCuP4O11,LiCuP4O11,Cu-Li-O-P,68,mp-780764,Li4 Cu4 P16 O44,LiCuP4O11,Cu-Li-O-P,68,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-120689,Cr(Si2O5)2,Cr(Si2O5)2,Cr-O-Si,30,mp-780779,Cr2 Si8 O20,Cr(Si2O5)2,Cr-O-Si,30,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-103667,Li2Mn3(BO3)3,Li2Mn3(BO3)3,B-Li-Mn-O,34,mp-780877,Li4 Mn6 B6 O18,Li2Mn3(BO3)3,B-Li-Mn-O,34,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-109683,LiMn(PO3)3,LiMn(PO3)3,Li-Mn-O-P,56,mp-780878,Li4 Mn4 P12 O36,LiMn(PO3)3,Li-Mn-O-P,56,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-109684,LiMnPO4,LiMnPO4,Li-Mn-O-P,28,mp-780884,Li4 Mn4 P4 O16,LiMnPO4,Li-Mn-O-P,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-085712,LiMn2Cr2O8,LiMn2Cr2O8,Cr-Li-Mn-O,52,mp-780849,Li4 Mn8 Cr8 O32,LiMn2Cr2O8,Cr-Li-Mn-O,52,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-099685,Li4V3Cr2O10,Li4V3Cr2O10,Cr-Li-O-V,19,mp-780925,Li4 V3 Cr2 O10,Li4V3Cr2O10,Cr-Li-O-V,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-098694,LiMn2P2HO9,LiMn2P2HO9,H-Li-Mn-O-P,30,mp-780931,Li2 Mn4 P4 H2 O18,LiMn2P2HO9,H-Li-Mn-O-P,30,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-125698,V4OF11,V4OF11,F-O-V,32,mp-781049,V8 O2 F22,V4OF11,F-O-V,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-113676,VOF3,VOF3,F-O-V,10,mp-781081,V2 O2 F6,VOF3,F-O-V,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-111674,Mn2OF3,Mn2OF3,F-Mn-O,24,mp-781060,Mn8 O4 F12,Mn2OF3,F-Mn-O,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-124683,Ca3WO6,Ca3WO6,Ca-O-W,20,mp-781505,Ca6 W2 O12,Ca3WO6,Ca-O-W,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-108885,LiMn(PO3)3,LiMn(PO3)3,Li-Mn-O-P,84,mp-781498,Li6 Mn6 P18 O54,LiMn(PO3)3,Li-Mn-O-P,84,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-109688,LiMn(PO3)3,LiMn(PO3)3,Li-Mn-O-P,84,mp-781498,Li6 Mn6 P18 O54,LiMn(PO3)3,Li-Mn-O-P,84,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-103671,Li3Mn4(BO3)4,Li3Mn4(BO3)4,B-Li-Mn-O,46,mp-781598,Li6 Mn8 B8 O24,Li3Mn4(BO3)4,B-Li-Mn-O,46,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-115684,V6O7F5,V6O7F5,F-O-V,18,mp-781614,V6 O7 F5,V6O7F5,F-O-V,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-091696,LiFe6O7F5,LiFe6O7F5,F-Fe-Li-O,19,mp-781706,Li1 Fe6 O7 F5,LiFe6O7F5,F-Fe-Li-O,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-082744,NbNO,NbNO,N-Nb-O,24,mp-781710,Nb8 N8 O8,NbNO,N-Nb-O,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-103676,Li3Mn4(BO3)4,Li3Mn4(BO3)4,B-Li-Mn-O,46,mp-781957,Li6 Mn8 B8 O24,Li3Mn4(BO3)4,B-Li-Mn-O,46,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-107672,Li2MnP3O10,Li2MnP3O10,Li-Mn-O-P,64,mp-782647,Li8 Mn4 P12 O40,Li2MnP3O10,Li-Mn-O-P,64,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-115686,V6O7F5,V6O7F5,F-O-V,18,mp-782677,V6 O7 F5,V6O7F5,F-O-V,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-076741,Co6O5F7,Co6O5F7,Co-F-O,18,mp-781966,Co6 O5 F7,Co6O5F7,Co-F-O,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-103678,Li2CoOF3,Li2CoOF3,Co-F-Li-O,14,mp-782715,Li4 Co2 O2 F6,Li2CoOF3,Co-F-Li-O,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-071766,Li2Fe3NiO8,Li2Fe3NiO8,Fe-Li-Ni-O,28,mp-783903,Li4 Fe6 Ni2 O16,Li2Fe3NiO8,Fe-Li-Ni-O,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-058813,Rb3Cu5O4,Rb3Cu5O4,Cu-O-Rb,48,mp-8198,Rb12 Cu20 O16,Rb3Cu5O4,Cu-O-Rb,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-125704,AlPO4,AlPO4,Al-O-P,6,mp-7848,Al1 P1 O4,AlPO4,Al-O-P,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-024537,Sn4Pt,Sn4Pt,Pt-Sn,10,mp-20662,Sn8 Pt2,Sn4Pt,Pt-Sn,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-118323,ErP5O14,ErP5O14,Er-O-P,80,mp-4871,Er4 P20 O56,ErP5O14,Er-O-P,80,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-125711,NaAlSiO4,NaAlSiO4,Al-Na-O-Si,28,mp-8351,Na4 Al4 Si4 O16,NaAlSiO4,Al-Na-O-Si,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-063468,LaBr,LaBr,Br-La,4,mp-27679,La2 Br2,LaBr,Br-La,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-041524,Ga3Pd7,Ga3Pd7,Ga-Pd,10,mp-31467,Ga3 Pd7,Ga3Pd7,Ga-Pd,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-046917,ThAu2,ThAu2,Au-Th,3,mp-1025,Th1 Au2,ThAu2,Au-Th,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-021649,Ho2Zn17,Ho2Zn17,Ho-Zn,19,mp-30713,Ho2 Zn17,Ho2Zn17,Ho-Zn,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-015901,ZnCu,ZnCu,Cu-Zn,2,mp-987,Zn1 Cu1,ZnCu,Cu-Zn,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-123329,SiO2,SiO2,O-Si,36,mp-556537,Si12 O24,SiO2,O-Si,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-012838,Ge3N2,Ge3N2,Ge-N,20,mp-971694,Ge12 N8,Ge3N2,Ge-N,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-017551,Th7Fe3,Th7Fe3,Fe-Th,20,mp-18014,Th14 Fe6,Th7Fe3,Fe-Th,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-019615,Bi4Te3,Bi4Te3,Bi-Te,7,mp-28229,Bi4 Te3,Bi4Te3,Bi-Te,7,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-039523,Tm3Sb,Tm3Sb,Sb-Tm,32,mp-17861,Tm24 Sb8,Tm3Sb,Sb-Tm,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-058435,YAs,YAs,As-Y,2,mp-16732,Y1 As1,YAs,As-Y,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-012650,Tb,Tb,Tb,2,mp-18,Tb2,Tb,Tb,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-077657,Mn21O40,Mn21O40,Mn-O,61,mp-767941,Mn21 O40,Mn21O40,Mn-O,61,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-053512,DyRh,DyRh,Dy-Rh,2,mp-232,Dy1 Rh1,DyRh,Dy-Rh,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-017649,Tl2Pt3,Tl2Pt3,Pt-Tl,20,mp-30853,Tl8 Pt12,Tl2Pt3,Pt-Tl,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-030584,Na3Bi,Na3Bi,Bi-Na,8,mp-27838,Na6 Bi2,Na3Bi,Bi-Na,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-059508,FeCl2,FeCl2,Cl-Fe,3,mp-23229,Fe1 Cl2,FeCl2,Cl-Fe,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-012761,Tb,Tb,Tb,6,mp-571249,Tb6,Tb,Tb,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-024500,Al3Au8,Al3Au8,Al-Au,44,mp-16480,Al12 Au32,Al3Au8,Al-Au,44,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-014742,P4Se3,P4Se3,P-Se,112,mp-569094,P64 Se48,P4Se3,P-Se,112,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-035618,LuGa3,LuGa3,Ga-Lu,4,mp-495,Lu1 Ga3,LuGa3,Ga-Lu,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-127273,SiO2,SiO2,O-Si,12,mp-554151,Si4 O8,SiO2,O-Si,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-005929,B12W,B12W,B-W,13,mp-1001602,B12 W1,B12W,B-W,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-124310,TaO2,TaO2,O-Ta,48,mp-510,Ta16 O32,TaO2,O-Ta,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-072341,H8NF5,H8NF5,F-H-N,28,mp-28124,H16 N2 F10,H8NF5,F-H-N,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-027578,HoAg,HoAg,Ag-Ho,2,mp-2778,Ho1 Ag1,HoAg,Ag-Ho,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-125256,ZrP2O7,ZrP2O7,O-P-Zr,40,mp-5024,Zr4 P8 O28,ZrP2O7,O-P-Zr,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-083270,ErN,ErN,Er-N,2,mp-19830,Er1 N1,ErN,Er-N,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-013708,Cr3Ga4,Cr3Ga4,Cr-Ga,21,mp-18654,Cr9 Ga12,Cr3Ga4,Cr-Ga,21,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-004730,Th3Si2,Th3Si2,Si-Th,10,mp-20617,Th6 Si4,Th3Si2,Si-Th,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-019920,ZrMn2,ZrMn2,Mn-Zr,24,mp-1015,Zr8 Mn16,ZrMn2,Mn-Zr,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-026499,PPd6,PPd6,P-Pd,28,mp-1618,P4 Pd24,PPd6,P-Pd,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-023478,Hf2Al,Hf2Al,Al-Hf,6,mp-12772,Hf4 Al2,Hf2Al,Al-Hf,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-062385,TaO,TaO,O-Ta,2,mp-1895,Ta1 O1,TaO,O-Ta,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-034904,CeGa,CeGa,Ce-Ga,4,mp-1018276,Ce2 Ga2,CeGa,Ce-Ga,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-025614,CoBr2,CoBr2,Br-Co,3,mp-30033,Co1 Br2,CoBr2,Br-Co,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-060609,ZnS,ZnS,S-Zn,40,mp-561286,Zn20 S20,ZnS,S-Zn,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-015664,Cd7P10,Cd7P10,Cd-P,34,mp-29576,Cd14 P20,Cd7P10,Cd-P,34,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-055795,Ca3N2,Ca3N2,Ca-N,40,mp-844,Ca24 N16,Ca3N2,Ca-N,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-127307,SiO2,SiO2,O-Si,48,mp-556262,Si16 O32,SiO2,O-Si,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-051541,H5N2F,H5N2F,F-H-N,64,mp-27235,H40 N16 F8,H5N2F,F-H-N,64,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-019805,B10H13,B10H13,B-H,184,mp-706664,B80 H104,B10H13,B-H,184,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-107133,ScCl3,ScCl3,Cl-Sc,8,mp-23309,Sc2 Cl6,ScCl3,Cl-Sc,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-047601,Ho5Sn3,Ho5Sn3,Ho-Sn,16,mp-30735,Ho10 Sn6,Ho5Sn3,Ho-Sn,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-060514,ZnS,ZnS,S-Zn,10,mp-554405,Zn5 S5,ZnS,S-Zn,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-018812,V3Ni,V3Ni,Ni-V,8,mp-7226,V6 Ni2,V3Ni,Ni-V,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-008796,AgI,AgI,Ag-I,2,mp-22915,Ag1 I1,AgI,Ag-I,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-031561,YIn3,YIn3,In-Y,4,mp-20131,Y1 In3,YIn3,In-Y,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-044784,HgO,HgO,Hg-O,6,mp-7826,Hg3 O3,HgO,Hg-O,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-028543,GePt2,GePt2,Ge-Pt,9,mp-20061,Ge3 Pt6,GePt2,Ge-Pt,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-048562,Ho5Rh3,Ho5Rh3,Ho-Rh,16,mp-30734,Ho10 Rh6,Ho5Rh3,Ho-Rh,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-088716,GeO2,GeO2,Ge-O,12,mp-7812,Ge4 O8,GeO2,Ge-O,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-071419,GdP,GdP,Gd-P,2,mp-510401,Gd1 P1,GdP,Gd-P,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-019574,Mg2Ni,Mg2Ni,Mg-Ni,18,mp-2137,Mg12 Ni6,Mg2Ni,Mg-Ni,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-030190,Al13Co4,Al13Co4,Al-Co,102,mp-30751,Al78 Co24,Al13Co4,Al-Co,102,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-029861,Rb3BP2,Rb3BP2,B-P-Rb,12,mp-9720,Rb6 B2 P4,Rb3BP2,B-P-Rb,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-050713,TiC,TiC,C-Ti,2,mp-631,Ti1 C1,TiC,C-Ti,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-114763,NaLi2B(PO4)2,NaLi2B(PO4)2,B-Li-Na-O-P,28,mp-1020646,Na2 Li4 B2 P4 O16,NaLi2B(PO4)2,B-Li-Na-O-P,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-037509,BaN6,BaN6,Ba-N,14,mp-1707,Ba2 N12,BaN6,Ba-N,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-048910,LiCe(CuP)2,LiCe(CuP)2,Ce-Cu-Li-P,6,mp-1018784,Li1 Ce1 Cu2 P2,LiCe(CuP)2,Ce-Cu-Li-P,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-103764,Sr4S3O,Sr4S3O,O-S-Sr,8,mp-1020578,Sr4 S3 O1,Sr4S3O,O-S-Sr,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-077757,Mn21O40,Mn21O40,Mn-O,61,mp-849596,Mn21 O40,Mn21O40,Mn-O,61,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-066787,Hf2N,Hf2N,Hf-N,6,mp-864647,Hf4 N2,Hf2N,Hf-N,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
